3.461579623200000242e+03
4.129003490600000077e+03
4.526796153399999639e+03
4.523496226100000058e+03
4.803608854199998859e+03
4.929770278899999539e+03
4.145868955199999618e+03
3.407730831999999737e+03
2.937345667399999456e+03
2.765740617200000088e+03
1.833181846950000136e+03
1.120081254999999601e+03
8.070247124499998108e+02
1.099715395749999971e+03
1.246616603650000116e+03
1.350001749500000415e+03
2.420954620399999840e+03
3.379440000800001144e+03
3.682882719200001247e+03
4.273232446500000151e+03
4.523415281499999764e+03
5.153097743600000285e+03
5.201088452400000278e+03
4.846462680200000250e+03
4.521826446799999758e+03
4.410575368599999820e+03
3.339325526999999965e+03
2.650584231499999987e+03
1.976759889099999782e+03
1.589691291600000113e+03
1.402968397099999947e+03
1.031469929719999982e+03
1.075949769479999986e+03
1.604326426699999956e+03
2.384394864500000494e+03
2.697546629099999791e+03
2.885136374599999272e+03
4.093431356700000379e+03
4.795698446999997941e+03
4.816769942199998695e+03
4.889386977799999840e+03
4.890193810100000519e+03
4.678482244099999662e+03
4.273821246199999223e+03
3.612929079600000023e+03
2.518360390999999709e+03
1.921974373599999581e+03
1.429410116519999747e+03
3.353492418399999906e+02
2.732718787599999359e+02
6.939333119200000510e+02
9.235433351200001653e+02
9.969393731399999297e+02
1.940029486199999837e+03
2.643779424600000311e+03
3.435088640799999666e+03
3.467528017800000725e+03
3.847031672000000071e+03
4.244886949800000366e+03
4.277948875000000044e+03
3.517028396999999586e+03
3.158115058999999746e+03
2.249564007140000285e+03
1.994888691139999764e+03
1.368922764619999953e+03
