2.482145944700000200e+03,2.169549946200000250e+03,2.253770501699999841e+03,2.139969569200000024e+03,2.182048129700000118e+03,2.174276651000000129e+03,2.169549946200000250e+03,2.088522461490000296e+03,2.182048129700000118e+03,2.253770501699999841e+03,2.337133339300000443e+03,2.174276651000000129e+03,2.253770501699999841e+03,2.355283333200000015e+03,2.182048129700000118e+03,2.272654784299999847e+03,2.224777157700000316e+03,2.482145944700000200e+03,2.323852306000000226e+03,2.076738216120000288e+03,2.351093892100000176e+03,2.076738216120000288e+03,2.302437823900000240e+03,2.355283333200000015e+03,2.155955895699999928e+03,2.141057008200000382e+03,2.357552324100000078e+03,2.088522461490000296e+03,2.543274978700000247e+03,2.076738216120000288e+03,2.274883897200000320e+03,2.323852306000000226e+03,2.076738216120000288e+03,2.543274978700000247e+03,2.351093892100000176e+03,2.088522461490000296e+03,2.337133339300000443e+03,2.351093892100000176e+03,2.155955895699999928e+03,2.139969569200000024e+03,2.274883897200000320e+03,2.355283333200000015e+03,2.280676746699999967e+03,2.274883897200000320e+03,2.367813285900000210e+03,2.187962839599999825e+03,2.088522461490000296e+03,2.187962839599999825e+03,2.355283333200000015e+03,2.076738216120000288e+03
2.116610347700000148e+03,2.072153228599999693e+03,2.033401769699999932e+03,2.194360949599999913e+03,2.299354575299999851e+03,2.289490899200000058e+03,2.030807586390000097e+03,1.909034506400000055e+03,2.068566964000000098e+03,2.020873091900000190e+03,2.200455898600000182e+03,1.994098795200000040e+03,1.945528769120000334e+03,1.855519172120000121e+03,1.909034506400000055e+03,1.991728253900000027e+03,2.222961871599999995e+03,1.980720881300000201e+03,2.100714372500000081e+03,2.209132321399999910e+03,2.121594488900000215e+03,2.095362877700000354e+03,2.143674450200000138e+03,2.079511490200000026e+03,2.067641938899999786e+03,1.867303417489999902e+03,1.975778039899999840e+03,1.989372090399999706e+03,2.322055934700000307e+03,1.945528769120000334e+03,1.989331575700000030e+03,2.049121600890000082e+03,2.007784983799999736e+03,2.177907424300000002e+03,2.134064289200000076e+03,2.019023341020000316e+03,2.115914295300000049e+03,2.202447532099999989e+03,2.394897477600000002e+03,1.989372090399999706e+03,2.143674450200000138e+03,2.202447532099999989e+03,2.082301479100000051e+03,2.021652721899999960e+03,2.128214011799999753e+03,2.039316479600000093e+03,2.394628618699999606e+03,1.966743795600000112e+03,1.866671907500000088e+03,1.922473422090000213e+03
2.385746411500000249e+03,2.504213194000000385e+03,2.517807244500000252e+03,2.283374301220000234e+03,2.722383358100000351e+03,2.318785373600000639e+03,2.690651714700000412e+03,2.751996081700000104e+03,2.511132708400000411e+03,2.845983432600000469e+03,2.671143038500000330e+03,2.957929806800000279e+03,2.382490005300000121e+03,2.406362475500000073e+03,2.654125439400000232e+03,2.506867453600000317e+03,2.566162885200000346e+03,2.607092518100000234e+03,2.516609992700000475e+03,2.575205591000000368e+03,2.474353904300000067e+03,2.412826413600000251e+03,2.524159240899999986e+03,2.634206192200000260e+03,2.714499991420000697e+03,2.716070584200000212e+03,2.782823069800000212e+03,2.475648772220000410e+03,2.704077823600000556e+03,2.951459435200000371e+03,2.562172214600000189e+03,2.555405619900000147e+03,2.506867453600000317e+03,2.419044807420000325e+03,2.571201271500000530e+03,2.606545266200000242e+03,2.634744898600000397e+03,2.446928370100000393e+03,2.796674580800000513e+03,2.570153555800000504e+03,3.040051972400000523e+03,2.706223078800000621e+03,2.703149982400000226e+03,2.562172214600000189e+03,2.750909392300000491e+03,2.419044807420000325e+03,2.443040098600000420e+03,2.513051478100000168e+03,2.790824435700000777e+03,2.644538516000000527e+03
2.159242692099999658e+03,2.380453785299999709e+03,2.080998795699999846e+03,2.409264777899999899e+03,1.941903942719999804e+03,1.647472887214999673e+03,1.993801927419999629e+03,1.866582485720000022e+03,2.238040939600000002e+03,2.087231021599999622e+03,2.211779588399999739e+03,2.173681949400000121e+03,2.128797354999999698e+03,1.825874848999999813e+03,2.104324177200000122e+03,1.583056617019999749e+03,1.889490385219999780e+03,2.267001482599999690e+03,1.912373499819999779e+03,1.816312181100000089e+03,2.046399711219999972e+03,2.210557710899999620e+03,2.638006544200000008e+03,2.407772520299999996e+03,2.351649770400000307e+03,2.222530365399999937e+03,2.206050029119999635e+03,1.848669735400000036e+03,1.974677339219999794e+03,2.044796928399999842e+03,1.986519370400000071e+03,2.215514920599999641e+03,1.688303260194999893e+03,2.062406768499999998e+03,2.405926180699999804e+03,2.084556310899999971e+03,2.052427389800000128e+03,1.713686323739999807e+03,2.056122353100000055e+03,2.050662489119999918e+03,2.094960956800000076e+03,1.930804032539999753e+03,2.384643226400000003e+03,1.645243311419999827e+03,2.209331740120000177e+03,2.002586543399999982e+03,2.119627767599999970e+03,2.090993131700000049e+03,2.109554779499999768e+03,2.024084667599999648e+03
1.209065583920000336e+03,1.224883099019999918e+03,1.741897572319999654e+03,9.554722019200000886e+02,1.237225046120000115e+03,1.138890743320000183e+03,1.215565918420000116e+03,1.084001178720000098e+03,1.498082270320000134e+03,1.668175857120000273e+03,1.355683577520000199e+03,1.089120194020000099e+03,1.449193527220000078e+03,1.318483191320000060e+03,1.333147008820000110e+03,1.628013914820000082e+03,1.273510312720000229e+03,1.496431786720000218e+03,1.484187813920000281e+03,1.659891572320000023e+03,1.514439804120000190e+03,1.309091431510000120e+03,1.242803660610000179e+03,1.686878372020000143e+03,1.421080934120000393e+03,1.477736786820000361e+03,1.409280952820000039e+03,1.705954619819999834e+03,1.135582282419999956e+03,1.067411942920000001e+03,1.226421125220000022e+03,1.531663891020000165e+03,1.471591454320000139e+03,1.518272783620000155e+03,1.275148231320000150e+03,1.621803996620000134e+03,1.159619793610000215e+03,1.268787829820000070e+03,1.814645395019999796e+03,1.160333786820000114e+03,1.220042655319999994e+03,1.747558404719999771e+03,1.461189574820000189e+03,1.317412167120000277e+03,1.438998869620000278e+03,1.100031191215000035e+03,1.082543923814999971e+03,1.594472231820000161e+03,1.406425776020000285e+03,1.281352429519999987e+03
2.127891285499999867e+03,1.951310744319999912e+03,2.275367711210000380e+03,1.981040797619999921e+03,2.589799132220000502e+03,1.907752267195000286e+03,2.619352610900000400e+03,2.028818429999999807e+03,2.028797421300000224e+03,1.839770088810000061e+03,1.778933190599999534e+03,2.447790236220000679e+03,2.330783328100000290e+03,2.378349444240000139e+03,2.892953326100000595e+03,2.328149347720000151e+03,1.823055744439999671e+03,2.244527497300000050e+03,2.138678317999999763e+03,1.978275274019999870e+03,2.122978145890000178e+03,1.544116143660000034e+03,1.001569504849999930e+03,2.054610919019999528e+03,1.906627542039999753e+03,2.072683164014999875e+03,2.063036157860000003e+03,2.342126930420000008e+03,2.046726628619999929e+03,2.248499802100000124e+03,2.535055076000000099e+03,1.963202382919999991e+03,1.285466482605000010e+03,2.089466731595000056e+03,2.466332930100000340e+03,2.026666100619999952e+03,1.832217134295000051e+03,1.923669883499999969e+03,2.629388979400000153e+03,2.442061399799999890e+03,2.234890516200000093e+03,1.948677031499999885e+03,1.671809401979999848e+03,1.709426321420000022e+03,2.298362534000000323e+03,2.107991791800000101e+03,2.135845872720000443e+03,2.579633720900000299e+03,1.333752075279999872e+03,1.649076749559999826e+03
2.486689034094999897e+03,2.722664442199999939e+03,2.740891931099999965e+03,2.731094013999999788e+03,2.788472104299999955e+03,2.814424180999999862e+03,2.928677409500000067e+03,2.970306875700000091e+03,2.788472104299999955e+03,3.098235399000000143e+03,2.777954020499999842e+03,2.717363694319999922e+03,2.788472104299999955e+03,2.698360876319999988e+03,2.896506557400000020e+03,2.848329059400000006e+03,2.542604560695000146e+03,2.949841890900000180e+03,2.800748886200000015e+03,2.955792597900000146e+03,3.057305429399999866e+03,2.740891931099999965e+03,2.756465160400000059e+03,2.677247480819999964e+03,3.077770414199999777e+03,2.828401266699999724e+03,2.949841890900000180e+03,2.763976934799999981e+03,2.683081019189999552e+03,2.629667307619999974e+03,2.875393161899999996e+03,2.555524292119999700e+03,2.834351973699999689e+03,2.623224064089999956e+03,2.982702537899999697e+03,2.834557985299999928e+03,2.857977991900000234e+03,2.875393161899999996e+03,2.871323047599999882e+03,2.976257582700000057e+03,2.662181538799999998e+03,2.908212424700000156e+03,2.800948008700000173e+03,2.753669973199999731e+03,2.722664442199999939e+03,2.740891931099999965e+03,2.788472104299999955e+03,2.677247480819999964e+03,2.970306875700000091e+03,2.889984935800000130e+03
2.454234031500000128e+03,2.661496079000000009e+03,2.404127292000000125e+03,2.534633467500000279e+03,2.361398264000000381e+03,2.485765527300000031e+03,2.534633467500000279e+03,2.454234031500000128e+03,2.485765527300000031e+03,2.319319703500000287e+03,2.481787958200000048e+03,2.404127292000000125e+03,2.460959550999999919e+03,2.647474211900000228e+03,2.335306030000000192e+03,2.335306030000000192e+03,2.555098452299999735e+03,2.320407142500000191e+03,2.319319703500000287e+03,2.335306030000000192e+03,2.468362847899999906e+03,2.361398264000000381e+03,2.555098452299999735e+03,2.361398264000000381e+03,2.311397447300000294e+03,2.534633467500000279e+03,2.555098452299999735e+03,2.311397447300000294e+03,2.361398264000000381e+03,2.361398264000000381e+03,2.454234031500000128e+03,2.485765527300000031e+03,2.468362847899999906e+03,2.534633467500000279e+03,2.485765527300000031e+03,2.311397447300000294e+03,2.454234031500000128e+03,2.353653535700000248e+03,2.485765527300000031e+03,2.404127292000000125e+03,2.460959550999999919e+03,2.454234031500000128e+03,2.361398264000000381e+03,2.534633467500000279e+03,2.530444026399999984e+03,2.483773893800000224e+03,2.351256244000000152e+03,2.547163420200000019e+03,2.319035665100000188e+03,2.555098452299999735e+03
2.277404776594999930e+03,2.431480995700000221e+03,2.540432943099999648e+03,2.578224351899999874e+03,2.860946762399999898e+03,2.364716410799999721e+03,2.332590093899999829e+03,2.421834231899999850e+03,2.272271605800000088e+03,2.838459592600000178e+03,2.337167616590000307e+03,2.548978353900000002e+03,2.322937825089999933e+03,2.443118146499999966e+03,2.249123637919999965e+03,2.181006471220000094e+03,2.424227974389999872e+03,2.552661265799999910e+03,2.096480734839999968e+03,2.335306957400000101e+03,2.017816538484999910e+03,2.256793252500000108e+03,2.186791062294999847e+03,2.136036579599999641e+03,2.223767356319999635e+03,2.036058587509999825e+03,2.803467720000000099e+03,2.343010335420000047e+03,2.130064809999999852e+03,2.546426450099999784e+03,2.460256451700000071e+03,2.546756473699999788e+03,2.646436744699999508e+03,2.741453786500000206e+03,2.596305680899999970e+03,2.501047164000000066e+03,2.678687813000000006e+03,2.152009379789999912e+03,2.626194734799999424e+03,2.623200967400000081e+03,2.394469900499999767e+03,2.020775790399999778e+03,2.021105209295000122e+03,2.571557206399999814e+03,2.367769249199999649e+03,2.401945163800000046e+03,2.639340697799999816e+03,2.244172973300000194e+03,2.447651707320000241e+03,1.998679775115000211e+03
2.882292000719999578e+03,3.177315324999999575e+03,3.293681507520000196e+03,3.014294728899999427e+03,3.178394751099999667e+03,3.250232026599999699e+03,3.314979867199999717e+03,3.148557348599999841e+03,3.162647734699999546e+03,3.138661992199999531e+03,2.990026200100000096e+03,3.095449968599999465e+03,3.223163948699999764e+03,3.171970402399999330e+03,3.348935716099999809e+03,3.355568925599999602e+03,3.148730216419999579e+03,3.488059421399999792e+03,3.124838713799999823e+03,3.033196559600000001e+03,3.502209517299999334e+03,3.281298716319999130e+03,3.012798758239999643e+03,3.583391024600000037e+03,3.330785722199999782e+03,2.948684393599999567e+03,2.740547923739999533e+03,3.511537137299999358e+03,3.283831746499999099e+03,3.397467103899999984e+03,2.913093769099999918e+03,3.263671427889999904e+03,3.068545065100000102e+03,3.057467514799999663e+03,3.519766154899999492e+03,3.069727890794999894e+03,3.257340016719999312e+03,3.475530369499999324e+03,3.035343721099999584e+03,3.044003518399999848e+03,3.253799774299999626e+03,3.022446093399999882e+03,3.178220980799999779e+03,3.332248091499999191e+03,3.038929476599999816e+03,3.188791289199999483e+03,3.643626627799999369e+03,2.932297153299999536e+03,3.458557042999999339e+03,3.121268405599999369e+03
2.897940895100000489e+03,3.308621268500000497e+03,3.024361020400000598e+03,2.972630778020000434e+03,3.224335307200000443e+03,3.159677179900000738e+03,3.127773334400000294e+03,3.054238918100000774e+03,3.332259605100000954e+03,2.966678170920000412e+03,3.388564149300000281e+03,3.157447744800000692e+03,2.964872186400000373e+03,3.530538323900000250e+03,3.114498800500000470e+03,2.975240283900000577e+03,3.288189903900000445e+03,2.894706378200000472e+03,2.879297596900000372e+03,3.361315627500000119e+03,3.345640343900000062e+03,3.352442502600000353e+03,3.362338174600000457e+03,3.270503617900000791e+03,3.438319346900000710e+03,3.373033164100000249e+03,3.239231704100000570e+03,3.241955028300000322e+03,3.580533549799999946e+03,3.628300257500000043e+03,3.400780647600000520e+03,3.411757850600000438e+03,3.300123492100000476e+03,3.128958937200000491e+03,3.139432735600000342e+03,3.274056828000000678e+03,3.284761801300000116e+03,3.380479936300000645e+03,3.351205505900000389e+03,3.218243555800000649e+03,2.935102506720000292e+03,3.272835064300000340e+03,3.722439158800000769e+03,3.143710456500000419e+03,3.353966600000000653e+03,3.082445735600000717e+03,2.973275400800000170e+03,3.259737565800000539e+03,3.054635718900000484e+03,3.268884015900000122e+03
2.099663535600000159e+03,1.782223015160000159e+03,2.492835935199999767e+03,2.071448371599999973e+03,1.912236344800000097e+03,2.459059420999999929e+03,2.203019213595000110e+03,1.739030351199999814e+03,2.333619414589999906e+03,1.615088700810000091e+03,1.950687548700000207e+03,2.107842975790000310e+03,2.265778761499999746e+03,2.294758510300000125e+03,1.848737334400000009e+03,1.934025104619999865e+03,1.850995979639999860e+03,2.423301763100000244e+03,1.815977175899999565e+03,2.605880568000000039e+03,1.971811977290000186e+03,2.167339999000000262e+03,1.606365778589999991e+03,1.757574374589999934e+03,2.014624842290000061e+03,1.640065032880000217e+03,1.595545078190000140e+03,2.190908918899999662e+03,1.940199948579999955e+03,1.581977937139999995e+03,2.253778737199999796e+03,2.162201046700000006e+03,2.376239728600000035e+03,1.818436411389999876e+03,2.193221794000000045e+03,2.310050119995000387e+03,2.542829323200000090e+03,1.979926915999999892e+03,2.191042142399999648e+03,1.857683623195000109e+03,1.855702709899999945e+03,2.099823660699999891e+03,1.914308629740000015e+03,2.074843131720000201e+03,2.604132931499999813e+03,2.493437797499999760e+03,2.192592996100000164e+03,2.032793248699999822e+03,1.679575599539999985e+03,2.144662376700000095e+03
